deadline,wantedTitle,workPlcNm,plDetAddr,etcItm,emplymShp,frDd,toDd,oranNm,stmNm,clltPrnnum,clerk,clerkContt,homepage
접수중,[삼성스토어 경기광주점] 미화 근무자 (1분) 모집,서울특별시 중구,"04542 서울특별시 중구 청계천로 100 (수표동, 동관)","(준)고령자(50세이상), 장애인 ",기타,20240408,20240426,（주）삼구아이앤씨,워크넷,1,김형규,,http://www.samkoo.com/
접수중,[기흥구] 신동백서해그랑블 2차아파트 경비원 채용,서울특별시 송파구,"05613 서울특별시 송파구 백제고분로 279, 6층 (석촌동, 송파동산빌딩)","(준)고령자(50세이상), 장애인 복지카드소지자우대",기타,20240408,20240507,한국보안컨설팅(주),워크넷,1,김정길,,http://
접수중,[삼성스토어 구리점] 미화 근무자 (1분) 모집,서울특별시 중구,"04542 서울특별시 중구 청계천로 100 (수표동, 동관)","(준)고령자(50세이상), 장애인 ",기타,20240408,20240426,（주）삼구아이앤씨,워크넷,1,김형규,,http://www.samkoo.com/
접수중,[삼성스토어 안성점] 미화 근무자 (1분) 모집,서울특별시 중구,"04542 서울특별시 중구 청계천로 100 (수표동, 동관)","(준)고령자(50세이상), 장애인 ",기타,20240408,20240426,（주）삼구아이앤씨,워크넷,1,김형규,,http://www.samkoo.com/
접수중,[기흥구] 신갈 산양마을푸르지오 아파트 주간 경비원 채용,서울특별시 송파구,"05613 서울특별시 송파구 백제고분로 279, 6층 (석촌동, 송파동산빌딩)","(준)고령자(50세이상), 장애인 복지카드소지자우대",기타,20240408,20240507,한국보안컨설팅(주),워크넷,1,김정길,,http://
접수중,서울연구원 2024년 제4회 정원외직원 채용 공고,서울특별시 서초구,06756 서울특별시 서초구 남부순환로340길 57 (서초동),"보훈취업지원대상자, 장애인 ",기타,20240408,20240416,(재)서울연구원,워크넷,12,오균,02-2149-1195,www.si.re.kr
접수중,서울연구원 2024년 제4회 대체인력 채용 공고,서울특별시 서초구,06756 서울특별시 서초구 남부순환로340길 57 (서초동),"보훈취업지원대상자, 장애인 ",기타,20240408,20240416,(재)서울연구원,워크넷,1,오균,02-2149-1195,www.si.re.kr
접수중,[삼구에프에스] 세린식품 만두 생산직원 구인 _ 4/19 춘천시 일구데이 참여업체,서울특별시 구로구,"08376 서울특별시 구로구 디지털로31길 38-21, 905호 (구로동, 이앤씨드림타워3차)","북한이탈주민, 장애인 ",기타,20240408,20240507,주식회사 삼구에프에스,워크넷,20,한승청,033-250-4908,
접수중,신흥청구 아파트 미화원 구인(복지카드우대),인천광역시 미추홀구,"22239 인천광역시 미추홀구 인주대로496번길 15, 1층 1호 (주안동, 부흥빌딩)","(준)고령자(50세이상), 장애인 ",시간제 일자리,20240408,20240422,주식회사 인성종합관리,워크넷,1,신규현,,
접수중,하남 감일 제일풍경채아파트 외부 미화원 채용,경기도 남양주시,"12106 경기도 남양주시 순화궁로 249, m1631,1632호 (별내동, 별내역 파라곤스퀘어)","(준)고령자(50세이상), 장애인 .",기타,20240408,20240421,주식회사다우시스템,워크넷,1,박기권,,
접수중,일반생산직,충청남도 아산시,31424 충청남도 아산시 영인면 토정샘로 62 ,"(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 ",기타,20240408,20240607,동국산업,워크넷,4,고영구,,
접수중,광교복합체육센터 수영강사 채용 공고,경기도 수원시,"16308 경기도 수원시 장안구 경수대로 893, 수원시체육회관 (조원동)","보훈취업지원대상자, 장애인 ",기타,20240408,20240419,수원시체육회,워크넷,1,박광국,031-290-6038,
접수중,수원선수촌 -  조리원 채용 공고,경기도 수원시,"16308 경기도 수원시 장안구 경수대로 893, 수원시체육회관 (조원동)","보훈취업지원대상자, 장애인 ",기타,20240408,20240419,수원시체육회,워크넷,1,박광국,031-290-6038,
접수중,광교복합체육센터 환경미화원 채용공고(남1),경기도 수원시,"16308 경기도 수원시 장안구 경수대로 893, 수원시체육회관 (조원동)","보훈취업지원대상자, 장애인 ",기타,20240408,20240419,수원시체육회,워크넷,1,박광국,031-290-6038,
접수중,광교복합체육센터 (관리직)근로자(기술직 9급) 채용 공고,경기도 수원시,"16308 경기도 수원시 장안구 경수대로 893, 수원시체육회관 (조원동)","보훈취업지원대상자, 장애인 ",기타,20240408,20240419,수원시체육회,워크넷,1,박광국,031-290-6038,
접수중,고산 리슈빌포레(3단지)아파트 미화원 채용,서울특별시 영등포구,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)","(준)고령자(50세이상), 장애인 복지카드소지자 우대",기타,20240408,20240607,(주)두원에이앤씨,워크넷,1,박태종,,
접수중,사회적협동조합 양주도우누리 사회복지사 모집 (재공고),경기도 양주시,"11444 경기도 양주시 평화로 1426, 801호 (덕계동)","운전면허증, 장애인 ",기타,20240408,20240607,사회적협동조합양주도우누리,워크넷,1,맹두열,031-859-9666,www.yjdwnr.or.kr
접수중,[정규직] 원내 환자 이송(침대) 전담 직원 구인- 경력무관,광주광역시 남구,61710 광주광역시 남구 서문대로654번길 5 (진월동),장애인 ,기타,20240408,20240507,광주씨티병원,워크넷,1,김명종,062-460-7631,
접수중,길요양원 요양보호사 모집합니다(주주야야),서울특별시 노원구,"01701 서울특별시 노원구 한글비석로15길 48, 4층, 5층 (중계동)","(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 * 요양시설에서 요양보호사로 근무한 경력자 우대",기타,20240408,20240420,길요양원,워크넷,1,손형곤,02-939-6991,
접수중,HD현대 중공업    미화원 채용,경기도 성남시,"13494 경기도 성남시 분당구 판교역로 231, 701호 두잉씨앤에스 (삼평동, 에이치스퀘어 에스동)","(준)고령자(50세이상), 장애인 ",기타,20240408,20240604,（주） 두잉씨앤에스,워크넷,4,정승원,02-500-4822,www.doingcns.co.kr
접수중,단체급식조리원//경북도립요양병원 조리실 근무 조리원 및 모집  [경산고용센터 채용대행],경상북도 경산시,38646 경상북도 경산시 경안로 23-10 (상방동),"(준)고령자(50세이상), 장애인 ",기타,20240408,20240531,경상북도립경산노인전문요양병원,워크넷,2,김희곤,053-667-6844,www.gssilver.co.kr
접수중,삶터장애인활동지원센터 사회복지사 채용,서울특별시 은평구,"03345 서울특별시 은평구 통일로 856, 308호 ","(준)고령자(50세이상), 운전면허증, 장애인 ",기타,20240408,20240426,삶터사회적협동조합,워크넷,1,이재남,02-2077-3369,https://stcoop.or.kr
접수중,동두천 상패터널(전기분야) 초급기술자 이상(터널 경력자 우대) 관리 직원 모집,경기도 용인시,16804 경기도 용인시 수지구 성복1로 279-18 (성복동),"운전면허증, 장애인 ",기타,20240408,20240607,모건인프라(주),워크넷,1,하민수,031-896-6464,
마감,"한국폴리텍대학 인천캠퍼스 무기계약직(냉난방원, 조리원) 채용 공고",인천광역시 부평구,21417 인천광역시 부평구 무네미로448번길 56 (구산동),"보훈취업지원대상자, 장애인 1. 「장애인 복지법」에 따른 장애인 등록자
2. 「독립유공자 예우에 관한 법률」, 「국가유공자 등 예우 및 지원에 관한 법률」, 「5·18민주유공자 예우에 관한 법률」,
「특수임무유공자 예우 및 단체설립에 관한 법률」, 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」,
「보훈보상대상자 지원에 관한 법률」에 따른 취업 지원 대상자",기타,20240405,20240413,한국폴리텍대학인천캠퍼스,워크넷,2,이상호,032-510-2324,http://incheon.kopo.ac.kr/
접수중,서울 금천구 시흥베르빌아파트 경비원 모집,서울특별시 마포구,"04207 서울특별시 마포구 마포대로14길 19-1, (공덕동, 그랜드빌딩) (공덕동)","(준)고령자(50세이상), 장애인 경비신임교육 이수",기타,20240405,20240420,인앤인주택관리주식회사,워크넷,1,정수안,,
접수중,장애인 사무실 및 재택근무    스마트스토아 인터넷 쇼핑몰 상품관리 및 블러그 관리및 작성,서울특별시 동대문구,"02526 서울특별시 동대문구 사가정로 238-4, 3층 (장안동)","(준)고령자(50세이상), 보훈취업지원대상자, 장애인 ",기타,20240405,20240419,주식회사 코아,워크넷,2,이양임,02-6959-8653,
접수중,[삼성스토어] 서산점 주차 안내원 직원 구인,서울특별시 중구,"04542 서울특별시 중구 청계천로 100 (수표동, 동관)","(준)고령자(50세이상), 운전면허증, 장기복무 제대군인, 장애인, 차량소지자 ",기타,20240405,20240426,（주）삼구아이앤씨,워크넷,1,김형규,,http://www.samkoo.com/
접수중,일광여객자동차(주) 버스정비사원 모집,부산광역시 기장군,46075 부산광역시 기장군 기장읍 기장대로 313 ,"보훈취업지원대상자, 장애인 면접 및 근무가 가능한 인원만 지원 바람",기타,20240405,20240604,일광여객자동차주식회사,워크넷,1,이승건,051-743-0071,http://
접수중,중공업 지게차 운전원 구인,전라남도 영암군,58462 전라남도 영암군 삼호읍 대불로 93 ,"(준)고령자(50세이상), 장애인 ",기타,20240405,20240430,린테크유한회사,워크넷,1,이광진,061-280-0558,
접수중,[잠실동] 금비빌딩 격일 시설관리원 모집(월 230만 ~ ),서울특별시 서초구,"06532 서울특별시 서초구 신반포로45길 9-22 (잠원동, 천우빌딩)","(준)고령자(50세이상), 장애인 ",기타,20240405,20240430,(주)맥풍,워크넷,1,손영조,,www.hellomp.co.kr
접수중,인천 송도 신항 내 물류창고 화물관리 입출고 관리 직원 모집,인천광역시 중구,"22322 인천광역시 중구 신포로 18, 4층 (신생동)","(준)고령자(50세이상), 장애인, 차량소지자 잔업 및 토요일 특근 가능자여야합니다.",기타,20240405,20240419,(주)대현,워크넷,1,오세선,032-773-4530,
접수중,"상품 구매, 영업보조 사무직",서울특별시 광진구,"04969 서울특별시 광진구 아차산로78길 72 (광장동, 학산코스모스텔)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 북한이탈주민, 운전면허증, 장애인 ",기타,20240405,20240430,주식회사 바이런시스템,워크넷,2,김형석,070-4633-1876,
접수중,미사 하우스디 엘타워 지식산업센터 시설팀장 구인,경기도 용인시,"16864 경기도 용인시 수지구 포은대로59번길 37, 211호 (상현동, 시그니처광교지식산업센터)","(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 ",기타,20240405,20240419,바른시스템 주식회사,워크넷,1,이상구,031-262-8886,bareunsys.com
접수중,흑석동 우리유앤미 아파트 미화원 채용합니다.(장애인등록증 또는 장애인 복지카드 소지자 우대),서울특별시 영등포구,07275 서울특별시 영등포구 영등포로 21 (양평동2가),"(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20240405,20240419,엘림에스(유),워크넷,1,이윤필,02-6082-5457,
접수중,(부전마산 복선전철 현장) 건설 현장 근로자 모집,서울특별시 송파구,"05740 서울특별시 송파구 동남로 284, 서현빌딩 3층 (오금동)","고용허가제, 장애인 ",기타,20240405,20240420,장차건설주식회사,워크넷,20,이선창,055-931-9484,
접수중,아파트 경비원 모집- 양평 경남 2차아파트/복지카드우대,경기도 시흥시,14904 경기도 시흥시 문화마을로16번길 45 (대야동),장애인 ,기타,20240405,20240415,주식회사한영파트너스에프에이치,워크넷,1,김현진,,http://www.90hy.co.kr
접수중,목동 현대하이페리온 2차 아파트 내부 미화원 채용합니다.(장애인등록증 또는 장애인복지카드 소지자 우대),서울특별시 영등포구,07275 서울특별시 영등포구 영등포로 21 (양평동2가),"(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 H-2 비자 보유한 외국인 근무 가능",시간제 일자리,20240405,20240421,엘림에스(유),워크넷,1,이윤필,02-6082-5457,
접수중,나주 빛가람LH1단지 아파트 경비원 채용합니다.(장애인등록증 또는 장애인복지카드 소지자 우대),서울특별시 영등포구,07275 서울특별시 영등포구 영등포로 21 (양평동2가),"(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20240405,20240421,엘림에스(유),워크넷,1,이윤필,02-6082-5457,
마감,"한국폴리텍대학 인천캠퍼스 청년인턴(장애, 일경험사업) 채용 공고",인천광역시 부평구,21417 인천광역시 부평구 무네미로448번길 56 (구산동),"보훈취업지원대상자, 장애인 ",시간제 일자리,20240405,20240413,한국폴리텍대학인천캠퍼스,워크넷,3,이상호,032-510-2324,http://incheon.kopo.ac.kr/
